index,Order_Id,Cust ID,Gender,Age,Date,Status,Channel ,SKU,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
1870,402-0570938-8042761,570938,Female,27,04-10-2022,Delivered,Amazon,JNE3567-KR-XS,kurta,XS,1,INR,399,HYDERABAD,TELANGANA,500094,IN,False
1871,403-0861786-5948339,861786,Male,26,04-10-2022,Delivered,Myntra,SET239-KR-NP-XS,Set,XS,1,INR,654,LUCKNOW,UTTAR PRADESH,226016,IN,False
1872,403-2568352-6625948,2568352,Female,45,04-10-2022,Delivered,Flipkart,SET392-KR-NP-S,Set,S,1,INR,799,AURAD,KARNATAKA,585326,IN,False
1873,408-1430314-0597907,1430314,Female,31,04-10-2022,Delivered,Flipkart,J0003-SET-XXL,Set,XXL,1,INR,664,RAIPUR,CHHATTISGARH,492001,IN,False
1874,404-4638036-2960328,4638036,Female,46,04-10-2022,Delivered,Myntra,SET128-KR-DH-XS,Set,XS,1,INR,1133,CUDDALORE,TAMIL NADU,607401,IN,False
1875,402-4464162-6977908,4464162,Male,43,04-10-2022,Cancelled,Amazon,J0339-DR-XXXL,Western Dress,3XL,1,INR,1091,SRINIVASPUR,KARNATAKA,563135,IN,False
1876,171-2142405-6085910,2142405,Male,42,04-10-2022,Delivered,Flipkart,SET291-KR-PP-XL,Set,XL,1,INR,579,PANVEL,MAHARASHTRA,410206,IN,False
1877,402-3366307-6810719,3366307,Female,23,04-10-2022,Delivered,Ajio,J0213-TP-M,Top,M,1,INR,599,NEW DELHI,DELHI,110092,IN,False
1878,406-8742413-2682733,8742413,Female,46,04-10-2022,Delivered,Nalli,JNE3568-KR-XL,kurta,XL,1,INR,435,NAGDA,MADHYA PRADESH,456331,IN,False
1879,407-0189968-1167529,189968,Female,33,04-10-2022,Delivered,Amazon,SET265-KR-NP-L,Set,L,1,INR,846,HYDERABAD,TELANGANA,500032,IN,False
1880,407-0189968-1167529,189968,Female,45,04-10-2022,Delivered,Amazon,JNE2153-KR-278-A-M,kurta,M,1,INR,424,GUWAHATI,ASSAM,781028,IN,False
1881,408-5650408-5373914,5650408,Male,26,04-10-2022,Returned,Amazon,J0236-SKD-L,Set,L,1,INR,922,KATIHAR,BIHAR,854105,IN,False
1882,405-5147544-7929152,5147544,Male,45,04-10-2022,Cancelled,Flipkart,J0106-KR-S,Western Dress,S,1,INR,1399,BALLY,WEST BENGAL,711227,IN,False
1883,405-8141855-6225919,8141855,Female,25,04-10-2022,Delivered,Myntra,JNE3633-KR-L,kurta,L,1,INR,431,COIMBATORE,TAMIL NADU,641046,IN,False
1884,402-5503305-3003552,5503305,Female,39,04-10-2022,Delivered,Flipkart,SET179-KR-PP-XXXL,Set,3XL,1,INR,496,ONGOLE,ANDHRA PRADESH,523001,IN,False
1885,406-5782819-6344315,5782819,Female,45,04-10-2022,Delivered,Flipkart,SET268-KR-NP-XXL,Set,XXL,1,INR,788,KOTA,RAJASTHAN,324010,IN,False
1886,171-1770307-9199500,1770307,Male,48,04-10-2022,Delivered,Ajio,JNE3798-KR-A-XXL,Western Dress,XXL,1,INR,771,RAXAUL BAZAR,BIHAR,845305,IN,False
1887,405-9228852-4178721,9228852,Female,42,04-10-2022,Delivered,Flipkart,JNE3554-KR-XL,kurta,XL,1,INR,517,JATANI,ODISHA,752050,IN,False
1888,408-3070750-4449140,3070750,Female,28,04-10-2022,Delivered,Myntra,JNE1977-KR-237-L,kurta,L,1,INR,259,Lanka,ASSAM,782446,IN,False
1889,408-6051352-1828307,6051352,Female,67,04-10-2022,Delivered,Others,JNE3364-KR-1051-A-XL,kurta,XL,1,INR,376,NEW DELHI,DELHI,110010,IN,False
1890,408-9337200-9034762,9337200,Male,63,04-10-2022,Delivered,Myntra,SET268-KR-NP-XXL,Set,XXL,1,INR,698,LUCKNOW,UTTAR PRADESH,226002,IN,False
1891,406-4820273-9614740,4820273,Female,42,04-10-2022,Delivered,Nalli,JNE3506-KR-XXL,kurta,XXL,1,INR,635,BELAGAVI,KARNATAKA,590008,IN,False
1892,408-8447307-7573113,8447307,Male,65,04-10-2022,Delivered,Ajio,SET171-KR-NP-L,Set,L,1,INR,792,Lucknow,UTTAR PRADESH,226001,IN,False
1893,406-8987543-2369135,8987543,Female,35,04-10-2022,Cancelled,Amazon,JNE3427-KR-M,kurta,M,1,INR,301,VELLORE,TAMIL NADU,632002,IN,False
1894,406-3537593-8722737,3537593,Female,43,04-10-2022,Delivered,Flipkart,JNE3364-KR-1051-A-L,kurta,L,1,INR,376,PANIPAT,HARYANA,132103,IN,False
1895,408-3193444-4668340,3193444,Female,26,04-10-2022,Delivered,Flipkart,JNE3560-KR-XL,kurta,XL,1,INR,544,CHENNAI,TAMIL NADU,600021,IN,False
1896,404-0358091-0579554,358091,Female,72,04-10-2022,Delivered,Nalli,SET320-KR-NP-S,Set,S,1,INR,856,NEW DELHI,DELHI,110059,IN,False
1897,171-4122508-5822731,4122508,Male,48,04-10-2022,Delivered,Amazon,J0243-DR-XXXL,Ethnic Dress,3XL,1,INR,1449,NOIDA,UTTAR PRADESH,201304,IN,False
1898,171-9726183-9658732,9726183,Female,62,04-10-2022,Delivered,Others,JNE3702-KR-XS,kurta,XS,1,INR,342,south goa,goa,403716,IN,False
1899,407-3204474-1540365,3204474,Female,35,04-10-2022,Delivered,Myntra,SET333-KR-DPT-S,Set,S,1,INR,909,JAIPUR,RAJASTHAN,302020,IN,False
1900,403-9590970-3585154,9590970,Female,28,04-10-2022,Delivered,Meesho,SET171-KR-NP-XXXL,Set,3XL,1,INR,792,MOHALI,PUNJAB,160059,IN,False
1901,406-5147430-0941961,5147430,Female,26,04-10-2022,Delivered,Amazon,J0230-SKD-L,Set,L,1,INR,969,HYDERABAD,TELANGANA,500019,IN,False
1902,171-6810466-3039552,6810466,Female,29,04-10-2022,Delivered,Ajio,SET286-KR-NP-L,Set,L,1,INR,618,RAJAHMUNDRY,ANDHRA PRADESH,533104,IN,False
1903,402-5003165-6788335,5003165,Male,39,04-10-2022,Returned,Flipkart,SET257-KR-PP-XS,Set,XS,1,INR,568,MUMBAI,MAHARASHTRA,400078,IN,False
1904,171-2023316-1846715,2023316,Female,41,04-10-2022,Delivered,Amazon,J0123-TP-XL,Top,XL,1,INR,267,Shimoga,KARNATAKA,577201,IN,False
1905,408-2893347-4784365,2893347,Male,33,04-10-2022,Cancelled,Amazon,JNE3440-KR-N-XXXL,kurta,3XL,1,INR,379,PORT BLAIR,ANDAMAN & NICOBAR ,744103,IN,False
1906,405-1492777-5835512,1492777,Male,64,04-10-2022,Delivered,Amazon,PJNE2199-KR-N-5XL,kurta,5XL,1,INR,764,LUCKNOW,UTTAR PRADESH,226001,IN,False
1907,402-2282465-5711556,2282465,Male,32,04-10-2022,Delivered,Amazon,SET268-KR-NP-L,Set,L,1,INR,698,THANE,MAHARASHTRA,400607,IN,False
1908,407-7686513-2429123,7686513,Male,48,04-10-2022,Returned,Flipkart,SET165-KR-PP-XXL,Set,XXL,1,INR,567,MAHESANA,GUJARAT,384002,IN,False
1909,407-7686513-2429123,7686513,Male,43,04-10-2022,Returned,Myntra,JNE3560-KR-XXL,kurta,XXL,1,INR,544,GWALIOR,MADHYA PRADESH,474009,IN,False
1910,407-3515095-6281162,3515095,Male,31,04-10-2022,Delivered,Flipkart,SET374-KR-NP-M,Set,M,1,INR,635,BENGALURU,KARNATAKA,560085,IN,False
1911,402-6628443-5602714,6628443,Male,47,04-10-2022,Delivered,Amazon,JNE3630-KR-XXL,kurta,XXL,1,INR,405,THRISSUR,KERALA,680004,IN,False
1912,407-5916244-8305115,5916244,Male,36,04-10-2022,Delivered,Ajio,J0117-TP-XXXL,Top,3XL,1,INR,545,NAGPUR,MAHARASHTRA,440009,IN,False
1913,407-2932986-6501930,2932986,Male,37,04-10-2022,Cancelled,Amazon,JNE3702-KR-XL,kurta,XL,1,INR,325,"Iritty,KANNUR",KERALA,670703,IN,False
1914,171-9354893-4335566,9354893,Female,19,04-10-2022,Delivered,Amazon,J0301-TP-XL,Top,XL,1,INR,464,BENGALURU,KARNATAKA,560072,IN,False
1915,406-7895671-1461152,7895671,Female,34,04-10-2022,Delivered,Amazon,JNE3487-KR-S,kurta,S,1,INR,345,HYDERABAD,TELANGANA,501510,IN,False
1916,406-7895671-1461152,7895671,Female,22,04-10-2022,Delivered,Flipkart,JNE3405-KR-L,kurta,L,1,INR,399,SILCHAR,ASSAM,788101,IN,False
1917,406-7895671-1461152,7895671,Female,31,04-10-2022,Delivered,Flipkart,JNE3481-KR-XL,kurta,XL,1,INR,269,jaipur,RAJASTHAN,302001,IN,False
1918,406-4121271-9465913,4121271,Male,67,04-10-2022,Cancelled,Nalli,J0416-DR-XL,Western Dress,XL,1,INR,776,PANCHLA,WEST BENGAL,711322,IN,False
1919,171-9433123-5697900,9433123,Female,35,04-10-2022,Delivered,Amazon,JNE3697-KR-M,kurta,M,1,INR,486,MANDIDEEP,MADHYA PRADESH,462046,IN,False
1920,171-2872384-1110704,2872384,Female,35,04-10-2022,Delivered,Myntra,SET365-KR-NP-XXXL,Set,3XL,1,INR,1099,BENGALURU,KARNATAKA,560086,IN,False
1921,408-6154848-0610754,6154848,Female,46,04-10-2022,Delivered,Flipkart,MEN5026-KR-M,kurta,M,1,INR,499,Karimganj,ASSAM,788710,IN,False
1922,408-5087469-9245120,5087469,Male,21,04-10-2022,Delivered,Flipkart,J0382-SKD-XS,Set,XS,1,INR,1173,NOIDA,UTTAR PRADESH,201301,IN,False
1923,408-0361075-1696374,361075,Female,27,04-10-2022,Delivered,Myntra,JNE3613-KR-L,kurta,L,1,INR,399,ROURKELA,ODISHA,769015,IN,False
1924,171-3132467-5256361,3132467,Female,26,04-10-2022,Delivered,Amazon,JNE3440-KR-N-XXXL,kurta,3XL,1,INR,422,VISAKHAPATNAM,ANDHRA PRADESH,530003,IN,False
1925,405-8165336-5589101,8165336,Female,25,04-10-2022,Delivered,Ajio,J0213-TP-XXL,Top,XXL,1,INR,599,Chandrugonda,TELANGANA,507166,IN,False
1926,406-9946243-0859523,9946243,Male,49,04-10-2022,Cancelled,Flipkart,J0212-DR-M,Ethnic Dress,M,1,INR,744,BHUBANESWAR,ODISHA,751003,IN,False
1927,404-9407061-4897941,9407061,Male,59,04-10-2022,Returned,Flipkart,J0002-SKD-XL,Set,XL,1,INR,1186,ZARUGUMILLI,ANDHRA PRADESH,523271,IN,False
1928,404-0278420-6213142,278420,Female,25,04-10-2022,Delivered,Flipkart,JNE3865-TP-M,Top,M,1,INR,498,Sonipat,HARYANA,131001,IN,False
1929,407-4353076-7858710,4353076,Female,20,04-10-2022,Delivered,Amazon,MEN5025-KR-XL,kurta,XL,1,INR,530,BENGALURU,KARNATAKA,560021,IN,False
1930,402-8049324-5758746,8049324,Female,60,04-10-2022,Delivered,Myntra,J0117-TP-M,Top,M,1,INR,518,BILASPUR,CHHATTISGARH,495001,IN,False
1931,405-6338175-9908329,6338175,Female,26,04-10-2022,Delivered,Ajio,SET171-KR-NP-L,Set,L,1,INR,802,JAIPUR,RAJASTHAN,302021,IN,False
1932,402-6445326-8392317,6445326,Female,76,04-10-2022,Delivered,Myntra,J0080-TP-S,Top,S,1,INR,531,LUCKNOW,UTTAR PRADESH,226002,IN,False
1933,406-9549897-5843547,9549897,Female,31,04-10-2022,Delivered,Myntra,SAR013,Saree,Free,1,INR,764,Bangalore,KARNATAKA,560075,IN,False
1934,171-3897230-0944345,3897230,Female,18,04-10-2022,Delivered,Myntra,JNE3703-KR-M,kurta,M,1,INR,301,KOLKATA,WEST BENGAL,700094,IN,False
1935,406-5788537-1778706,5788537,Male,23,04-10-2022,Cancelled,Myntra,J0335-DR-M,Western Dress,M,1,INR,807,BENGALURU,KARNATAKA,560037,IN,False
1936,408-1200414-2626722,1200414,Female,27,04-10-2022,Delivered,Flipkart,JNE2153-KR-278-A-XL,kurta,XL,1,INR,424,MUMBAI,MAHARASHTRA,400067,IN,False
1937,405-8739704-2443559,8739704,Male,36,04-10-2022,Delivered,Myntra,SET154-KR-NP-XL,Set,XL,1,INR,782,VASAI VIRAR,MAHARASHTRA,401210,IN,False
1938,406-8539445-6594727,8539445,Female,20,04-10-2022,Delivered,Flipkart,JNE3785-KR-L,kurta,L,1,INR,335,ETAWAH,UTTAR PRADESH,206002,IN,False
1939,406-4039876-8637900,4039876,Female,67,04-10-2022,Delivered,Amazon,SET295-KR-NP-L,Set,L,1,INR,747,PUDUCHERRY,PUDUCHERRY,605005,IN,False
1940,406-4039876-8637900,4039876,Female,48,04-10-2022,Delivered,Nalli,SET349-KR-NP-XXL,Set,XXL,1,INR,1152,GREATER NOIDA,UTTAR PRADESH,201306,IN,False
1941,407-2858423-3325920,2858423,Female,39,04-10-2022,Delivered,Amazon,SET397-KR-NP-XL,Set,XL,1,INR,1129,KHAIRA BARi,ASSAM,781315,IN,False
1942,404-7620918-7046748,7620918,Male,46,04-10-2022,Cancelled,Amazon,JNE3797-KR-A-XL,Western Dress,XL,1,INR,725,MEERUT,UTTAR PRADESH,250004,IN,False
1943,406-8301437-6125925,8301437,Female,36,04-10-2022,Returned,Amazon,JNE3794-KR-XL,kurta,XL,1,INR,517,GHAZIABAD,UTTAR PRADESH,201007,IN,False
1944,408-4121205-5319568,4121205,Male,41,04-10-2022,Delivered,Amazon,JNE3797-KR-XXXL,Western Dress,3XL,1,INR,735,THANE,MAHARASHTRA,400610,IN,False
1945,403-9786643-7573962,9786643,Female,47,04-10-2022,Delivered,Flipkart,SET374-KR-NP-M,Set,M,1,INR,635,MORBI,GUJARAT,363641,IN,False
1946,408-3622020-6631529,3622020,Male,26,04-10-2022,Delivered,Myntra,J0379-SKD-S,Set,S,1,INR,1297,Shimla,HIMACHAL PRADESH,171001,IN,False
1947,405-3180984-5139503,3180984,Female,47,04-10-2022,Delivered,Myntra,J0236-SKD-S,Set,S,1,INR,931,NEW DELHI,DELHI,110025,IN,False
1948,406-0678966-7067566,678966,Female,49,04-10-2022,Delivered,Ajio,SET183-KR-DH-M,Set,M,1,INR,759,PUNE,MAHARASHTRA,411015,IN,False
1949,403-1438073-4769101,1438073,Female,45,04-10-2022,Delivered,Myntra,JNE3894-TP-L,Top,L,1,INR,1039,ALMORA,UTTARAKHAND,263601,IN,False
1950,171-9126698-2760343,9126698,Female,43,04-10-2022,Delivered,Ajio,PJ0096-KR-N-5XL,kurta,5XL,1,INR,688,CHENNAI,TAMIL NADU,600082,IN,False
1951,408-1867634-8217920,1867634,Female,30,04-10-2022,Delivered,Myntra,JNE3784-KR-XL,kurta,XL,1,INR,517,SILLOD,MAHARASHTRA,431112,IN,False
1952,406-0418717-1938734,418717,Male,29,04-10-2022,Cancelled,Amazon,SET233-KR-PP-M,Set,M,1,INR,545,MUMBAI,MAHARASHTRA,400028,IN,False
1953,404-9475962-3969942,9475962,Male,36,04-10-2022,Cancelled,Others,J0038-DR-S,Ethnic Dress,S,1,INR,546,HYDERABAD,TELANGANA,500084,IN,False
1954,406-5227490-3254721,5227490,Female,29,04-10-2022,Delivered,Amazon,SAR012,Saree,Free,1,INR,635,SILIGURI,WEST BENGAL,734009,IN,False
1955,407-4090543-5059547,4090543,Male,42,04-10-2022,Cancelled,Amazon,J0339-DR-L,Western Dress,L,1,INR,744,PUNE,MAHARASHTRA,412207,IN,False
1956,404-7897453-6125961,7897453,Male,26,04-10-2022,Cancelled,Ajio,J0341-DR-L,Western Dress,L,1,INR,743,KOZHIKODE,KERALA,673001,IN,False
1957,402-8550790-0113142,8550790,Female,31,04-10-2022,Delivered,Flipkart,SET277-KR-NP-L,Set,L,1,INR,1338,BALLIA,UTTAR PRADESH,277001,IN,False
1958,403-2538135-6076310,2538135,Female,45,04-10-2022,Delivered,Myntra,SET233-KR-PP-L,Set,L,1,INR,529,BENGALURU,KARNATAKA,560091,IN,False
1959,402-8204265-4234741,8204265,Male,39,04-10-2022,Delivered,Amazon,SET393-KR-NP-M,Set,M,1,INR,984,BENGALURU,KARNATAKA,560025,IN,False
1960,407-1772430-4111519,1772430,Male,62,04-10-2022,Delivered,Flipkart,JNE3797-KR-M,Western Dress,M,1,INR,735,SAMBALPUR,ODISHA,768001,IN,False
1961,408-5152099-3035534,5152099,Female,39,04-10-2022,Delivered,Myntra,JNE3405-KR-L,kurta,L,1,INR,399,Coimbatore,TAMIL NADU,641038,IN,False
1962,404-6387846-5453114,6387846,Female,68,04-10-2022,Delivered,Nalli,SET273-KR-NP-L,Set,L,1,INR,612,GHAZIABAD,UTTAR PRADESH,201014,IN,False
1963,403-8518320-7817143,8518320,Male,21,04-10-2022,Delivered,Myntra,J0007-SKD-S,Set,S,1,INR,1065,NEW DELHI,DELHI,110047,IN,False
1964,405-4755854-9568304,4755854,Female,62,04-10-2022,Delivered,Myntra,JNE3468-KR-XXL,kurta,XXL,1,INR,387,VASCO DA GAMA,GOA,403802,IN,False
1965,405-4755854-9568304,4755854,Female,51,04-10-2022,Delivered,Amazon,JNE3468-KR-XL,kurta,XL,1,INR,352,MUMBAI,MAHARASHTRA,400084,IN,False
1966,405-4755854-9568304,4755854,Female,31,04-10-2022,Delivered,Flipkart,JNE3468-KR-M,kurta,M,1,INR,352,VASAI VIRAR,MAHARASHTRA,401303,IN,False
1967,405-4755854-9568304,4755854,Female,34,04-10-2022,Delivered,Amazon,JNE3468-KR-S,kurta,S,1,INR,363,Mumbai,MAHARASHTRA,400017,IN,False
1968,405-4755854-9568304,4755854,Female,45,04-10-2022,Delivered,Amazon,JNE3468-KR-XL,kurta,XL,1,INR,363,chennai,TAMIL NADU,600017,IN,False
1969,407-4178953-9509950,4178953,Male,33,04-10-2022,Delivered,Myntra,NW002-TP-PJ-M,Set,M,1,INR,455,BENGALURU,KARNATAKA,560094,IN,False
1970,403-7608886-2802750,7608886,Male,25,04-10-2022,Cancelled,Amazon,J0341-DR-S,Western Dress,S,1,INR,1168,CHHINDWARA,MADHYA PRADESH,480001,IN,False
1971,404-5029426-4681909,5029426,Male,54,04-10-2022,Delivered,Amazon,SET288-KR-NP-S,Set,S,1,INR,650,BENGALURU,KARNATAKA,560093,IN,False
1972,404-5029426-4681909,5029426,Male,77,04-10-2022,Delivered,Flipkart,SET364-KR-NP-L,Set,L,1,INR,1126,BENGALURU,KARNATAKA,562107,IN,False
1973,402-2421418-4136326,2421418,Female,48,04-10-2022,Delivered,Amazon,J0007-SKD-L,Set,L,1,INR,1079,NAWADA,BIHAR,805102,IN,False
1974,171-4006098-6176319,4006098,Female,69,04-10-2022,Delivered,Flipkart,J0353-KR-M,kurta,M,1,INR,635,Vizianagaram,ANDHRA PRADESH,535002,IN,False
1975,171-4908179-1859533,4908179,Female,18,04-10-2022,Delivered,Myntra,SET374-KR-NP-M,Set,M,1,INR,635,KOLKATA,WEST BENGAL,700103,IN,False
1976,405-6446972-4571555,6446972,Male,40,04-10-2022,Delivered,Flipkart,J0348-SET-M,Set,M,1,INR,478,NEW DELHI,DELHI,110021,IN,False
1977,405-0893816-9309133,893816,Male,36,04-10-2022,Delivered,Myntra,JNE3797-KR-L,Western Dress,L,1,INR,735,SANGAMNER,MAHARASHTRA,422605,IN,False
1978,406-1784285-7023564,1784285,Male,22,04-10-2022,Delivered,Ajio,SET158-KR-PP-XXXL,Set,3XL,1,INR,791,Delhi,DELHI,110096,IN,False
1979,402-2602946-2127564,2602946,Female,33,04-10-2022,Delivered,Amazon,SET110-KR-PP-S,Set,S,1,INR,788,VIJAYAWADA,ANDHRA PRADESH,520003,IN,False
1980,407-9769660-2682744,9769660,Female,24,04-10-2022,Delivered,Amazon,J0301-TP-XXL,Top,XXL,1,INR,463,DHANBAD,JHARKHAND,826005,IN,False
1981,406-9302740-6397127,9302740,Female,47,04-10-2022,Returned,Flipkart,SAR010,Saree,Free,1,INR,969,VINDHYA NAGAR NTPC TOWNSHIP,MADHYA PRADESH,486885,IN,False
1982,402-5192624-7908307,5192624,Male,23,04-10-2022,Refunded,Myntra,J0346-SET-XXL,Set,XXL,1,INR,464,HIMMATNAGAR,GUJARAT,383001,IN,False
1983,402-7869008-3621965,7869008,Female,47,04-10-2022,Delivered,Nalli,JNE3160-KR-L,kurta,L,1,INR,729,amritsar,Punjab,143001,IN,False
1984,402-0755923-1422713,755923,Female,37,04-10-2022,Delivered,Amazon,JNE3405-KR-S,kurta,S,1,INR,449,YELAMANCHILI,ANDHRA PRADESH,531055,IN,False
1985,406-0635155-1573120,635155,Female,47,04-10-2022,Delivered,Amazon,JNE3500-KR-S,kurta,S,1,INR,348,BENGALURU,KARNATAKA,560016,IN,False
1986,406-0635155-1573120,635155,Female,59,04-10-2022,Delivered,Amazon,J0196-TP-XXXL,Top,3XL,1,INR,490,CHENNAI,TAMIL NADU,600101,IN,False
1987,171-1151224-7513125,1151224,Male,24,04-10-2022,Delivered,Myntra,J0377-SKD-XL,Set,XL,1,INR,969,DIMAPUR,NAGALAND,797112,IN,False
1988,408-5723597-5999539,5723597,Male,43,04-10-2022,Delivered,Amazon,SET154-KR-NP-M,Set,M,1,INR,832,GUWAHATI,ASSAM,781034,IN,False
1989,408-0490339-4221145,490339,Male,61,04-10-2022,Delivered,Flipkart,SET331-KR-NP-XL,Set,XL,1,INR,635,PUNE,MAHARASHTRA,412207,IN,False
1990,407-1558500-0296323,1558500,Female,39,04-10-2022,Delivered,Flipkart,SET291-KR-PP-L,Set,L,1,INR,569,BIKANER,RAJASTHAN,334001,IN,False
1991,404-8915878-5849932,8915878,Male,57,04-10-2022,Cancelled,Amazon,J0212-DR-XXXL,Ethnic Dress,3XL,1,INR,744,MUMBAI,MAHARASHTRA,400067,IN,False
1992,404-8915878-5849932,8915878,Male,26,04-10-2022,Delivered,Myntra,J0161-DR-XXXL,Western Dress,3XL,1,INR,473,BAGRU,RAJASTHAN,303007,IN,False
1993,404-8915878-5849932,8915878,Female,76,04-10-2022,Delivered,Flipkart,J0041-SET-L,Set,L,1,INR,763,HYDERABAD,TELANGANA,500032,IN,False
1994,404-8915878-5849932,8915878,Male,24,04-10-2022,Delivered,Amazon,J0212-DR-S,Ethnic Dress,S,1,INR,791,THANE,MAHARASHTRA,400605,IN,False
1995,404-5804253-1370760,5804253,Female,30,04-10-2022,Delivered,Amazon,JNE3805-KR-XL,kurta,XL,1,INR,487,MUMBAI,MAHARASHTRA,400088,IN,False
1996,407-0145415-0474759,145415,Female,38,04-10-2022,Cancelled,Amazon,JNE3721-KR-XL,kurta,XL,1,INR,292,HYDERABAD,TELANGANA,500092,IN,False
1997,406-7463031-4603566,7463031,Female,20,04-10-2022,Delivered,Amazon,JNE3549-KR-S,kurta,S,1,INR,329,BENGALURU,KARNATAKA,560037,IN,False
1998,171-0793125-7643526,793125,Female,20,04-10-2022,Delivered,Flipkart,PJNE2270-KR-N-5XL,kurta,5XL,1,INR,736,MUMBAI,MAHARASHTRA,400016,IN,False
1999,408-8231229-5343558,8231229,Female,43,04-10-2022,Delivered,Amazon,JNE3549-KR-XXL,kurta,XXL,1,INR,308,Bengaluru,KARNATAKA,560054,IN,False
2000,171-7981625-9622762,7981625,Female,46,04-10-2022,Delivered,Ajio,J0204-TP-S,Top,S,1,INR,749,NEW DELHI,DELHI,110049,IN,False
2001,404-8473800-1377936,8473800,Female,28,04-10-2022,Delivered,Amazon,SET270-KR-PP-XXL,Set,XXL,1,INR,568,Kolkata,WEST BENGAL,700131,IN,False
2002,404-8473800-1377936,8473800,Female,28,04-10-2022,Delivered,Ajio,SET209-KR-PP-XXL,Set,XXL,1,INR,548,BENGALURU,KARNATAKA,562123,IN,False
2003,405-1365663-5876336,1365663,Female,43,04-10-2022,Delivered,Flipkart,NW004-TP-PJ-M,Set,M,1,INR,496,NAGAUR,RAJASTHAN,341001,IN,False
2004,405-0020969-5333941,20969,Female,36,04-10-2022,Delivered,Amazon,MEN5021-KR-L,kurta,L,1,INR,764,NEW DELHI,DELHI,110059,IN,False
2005,407-0274246-5281951,274246,Male,41,04-10-2022,Delivered,Amazon,J0339-DR-XXXL,Western Dress,3XL,1,INR,825,COIMBATORE,TAMIL NADU,641035,IN,False
2006,408-0066299-6267502,66299,Female,57,04-10-2022,Delivered,Others,JNE3856-KR-XXL,kurta,XXL,1,INR,666,THIRUVANANTHAPURAM,KERALA,695003,IN,False
2007,403-9195570-7611533,9195570,Male,33,04-10-2022,Delivered,Amazon,SET287-KR-NP-XL,Set,XL,1,INR,666,Chennai,TAMIL NADU,600092,IN,False
2008,403-2874940-9313910,2874940,Male,39,04-10-2022,Delivered,Amazon,J0236-SKD-M,Set,M,1,INR,922,SEDAM,KARNATAKA,585222,IN,False
2009,408-1677368-4413126,1677368,Male,62,04-10-2022,Delivered,Myntra,JNE3484-KR-XXL,kurta,XXL,1,INR,295,Hyderabad,TELANGANA,500034,IN,False
2010,405-0107080-9526713,107080,Male,22,04-10-2022,Delivered,Nalli,J0248-KR-DPT-XXL,Set,XXL,1,INR,854,PORT BLAIR / South Andaman,ANDAMAN & NICOBAR ,744101,IN,False
2011,408-2826518-4796304,2826518,Male,22,04-10-2022,Delivered,Amazon,JNE3797-KR-A-L,Western Dress,L,1,INR,725,Mumbai,MAHARASHTRA,400076,IN,False
2012,407-2679623-6317101,2679623,Male,75,04-10-2022,Delivered,Meesho,J0157-DR-S,Western Dress,S,1,INR,588,VISAKHAPATNAM,ANDHRA PRADESH,530017,IN,False
2013,408-1002922-1261136,1002922,Male,34,04-10-2022,Delivered,Ajio,SET265-KR-NP-XXL,Set,XXL,1,INR,835,YERRABALEM,TELANGANA,507201,IN,False
2014,405-2941701-5421951,2941701,Male,22,04-10-2022,Delivered,Flipkart,JNE3697-KR-XXL,kurta,XXL,1,INR,486,PIRANGUT,MAHARASHTRA,412115,IN,False
2015,405-2941701-5421951,2941701,Male,39,04-10-2022,Delivered,Others,J0119-TP-XXL,Top,XXL,1,INR,550,HISAR,HARYANA,125001,IN,False
2016,407-4091650-4666717,4091650,Male,46,04-10-2022,Delivered,Amazon,J0346-SET-XL,Set,XL,1,INR,464,SALEM,TAMIL NADU,636003,IN,False
2017,404-6572108-4953161,6572108,Female,56,04-10-2022,Delivered,Flipkart,SET374-KR-NP-L,Set,L,1,INR,666,BHUBANESWAR,ODISHA,751003,IN,False
2018,407-7854832-4251563,7854832,Male,28,04-10-2022,Delivered,Nalli,MEN5008-KR-XL,kurta,XL,1,INR,709,MUMBAI,MAHARASHTRA,400014,IN,False
2019,403-1577845-3025919,1577845,Male,32,04-10-2022,Delivered,Myntra,JNE3611-KR-L,kurta,L,1,INR,459,HYDERABAD,TELANGANA,500037,IN,False
2020,408-8395386-3203523,8395386,Male,73,04-10-2022,Returned,Ajio,BL104-M,Blouse,M,1,INR,665,RANCHI,JHARKHAND,834003,IN,False
2021,408-5445859-4360318,5445859,Male,40,04-10-2022,Delivered,Flipkart,SAR013,Saree,Free,1,INR,399,PALWANCHA,TELANGANA,507115,IN,False
2022,402-8650621-7753968,8650621,Male,36,04-10-2022,Delivered,Ajio,J0006-SET-M,Ethnic Dress,M,1,INR,855,JAIPUR,RAJASTHAN,302006,IN,False
2023,404-3987684-3021114,3987684,Female,71,04-10-2022,Delivered,Others,SET324-KR-NP-S,Set,S,1,INR,597,TEZPUR,ASSAM,784001,IN,False
2024,403-7713096-2041151,7713096,Male,42,04-10-2022,Delivered,Amazon,J0343-DR-S,Western Dress,S,1,INR,1168,PALAKKAD,KERALA,678004,IN,False
2025,408-7306894-0538719,7306894,Female,54,04-10-2022,Delivered,Others,SET331-KR-NP-XXL,Set,XXL,1,INR,635,Thane,MAHARASHTRA,401107,IN,False
2026,403-9653380-0723527,9653380,Female,42,04-10-2022,Delivered,Flipkart,SAR006,Saree,Free,1,INR,666,BHOPAL,MADHYA PRADESH,462026,IN,False
